,Unnamed: 0,Company,TypeName,Inches,Ram,OpSys,Weight,Price,processor_speed,processor_series,cpu_brand,full_hd,touchscreen,panel_type,screen_width,screen_height,gpu_brand,gpu_series,gpu_model,ssd_gb,hdd_gb,is_flash_storage
895,918,Dell,Gaming,15.6,16,Windows 10,3,71875,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,Ti,128,1024,0
896,919,MSI,Gaming,15.6,8,Windows 10,2,59669,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
897,920,Dell,Notebook,15.6,4,Windows 10,2,36496,2.5,Core i5,Intel,0,0,0,1366,768,AMD,Radeon R5,M420,0,1024,0
898,921,HP,Ultrabook,15.6,8,Windows 10,2,69104,2.5,Core i7,Intel,1,0,0,1920,1080,AMD,Radeon R7,M365X,256,0,0
899,924,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1,97236,2.5,Core i5,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,512,0,0
900,925,Dell,Notebook,15.6,4,Windows 10,2,38889,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
901,926,Lenovo,Ultrabook,12.5,8,Windows 10,1,87912,2.7,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
902,927,HP,Notebook,15.6,8,Windows 10,2,62071,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
903,928,Dell,Notebook,15.6,4,Windows 10,2,37725,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,1024,0
904,929,HP,Notebook,14.0,4,Windows 10,2,61219,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
905,930,Lenovo,Notebook,15.6,4,Windows 10,2,16464,1.1,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,505,0,1024,0
906,931,HP,Ultrabook,12.5,4,Windows 10,1,84129,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,0,0
907,932,HP,Notebook,15.6,4,No OS,2,15393,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,1024,0
908,933,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1,95851,2.2,Core i7,Intel,0,1,1,3200,1800,Intel,Iris Graphics,540,1,0,0
909,934,Toshiba,Notebook,14.0,4,Windows 10,1,58874,2.3,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,520,128,0,0
910,935,HP,Netbook,12.5,8,Windows 10,1,88924,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
911,936,Dell,Notebook,15.6,4,Windows 10,2,29762,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,1024,0
912,937,MSI,Gaming,15.6,8,Windows 10,2,63883,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
913,939,Dell,Gaming,17.3,16,Windows 10,4,146946,2.7,Core i7,Intel,0,0,0,2560,1440,Nvidia,GeForce GTX,1080,512,1024,0
914,940,HP,Gaming,17.3,8,Windows 10,3,74539,2.3,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,965M,128,1024,0
915,941,Asus,Notebook,17.3,4,Windows 10,3,28238,1.6,Pentium Quad,Intel,0,0,0,1600,900,Nvidia,GeForce 920MX,920MX,0,1024,0
916,942,Acer,Notebook,15.6,4,Windows 10,2,32980,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
917,943,Toshiba,Notebook,15.6,8,Windows 10,2,59620,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
918,944,Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1,69211,1.2,Core M,Intel,1,1,1,1920,1080,Intel,HD Graphics,515,256,0,0
919,945,Lenovo,Gaming,15.6,16,Windows 10,3,53227,2.1,FX 8800P,AMD,1,0,1,1920,1080,AMD,Radeon R9,M385,512,1024,0
920,946,Dell,Ultrabook,12.5,8,Windows 10,1,78439,2.5,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,,256,0,0
921,947,Lenovo,Notebook,15.6,8,No OS,2,36497,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 920MX,920MX,0,1024,0
922,948,Dell,Notebook,17.3,4,Windows 10,2,35112,2.0,Core i3,Intel,0,0,0,1600,900,AMD,Radeon R7,M445,0,1024,0
923,949,Acer,Notebook,14.0,4,Chrome OS,2,18595,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
924,950,HP,Workstation,15.6,8,Windows 10,2,119827,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,Quadro M1000M,M1000M,8,0,0
925,951,Dell,Ultrabook,14.0,8,Windows 10,1,94572,2.8,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
926,952,Toshiba,Notebook,13.3,8,Windows 7,1,77789,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
927,953,Asus,2 in 1 Convertible,12.5,8,Chrome OS,1,61752,1.2,Core M,Intel,1,0,0,1920,1080,Intel,HD Graphics,515,0,0,1
928,954,Lenovo,Ultrabook,14.0,8,Windows 10,2,79333,2.6,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,520,256,0,0
929,955,Dell,Gaming,17.3,16,Windows 10,4,168045,2.8,Core i7,Intel,0,0,1,3840,2160,Nvidia,GeForce GTX,1070,512,1024,0
930,956,Dell,2 in 1 Convertible,13.3,8,Windows 10,1,101179,1.2,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,615,256,0,0
931,957,HP,2 in 1 Convertible,11.6,4,Windows 10,1,41292,1.1,Pentium Quad,Intel,0,1,0,1366,768,Intel,HD Graphics,505,256,0,0
932,958,Dell,Ultrabook,13.3,8,Windows 10,1,67559,2.5,Core i7,Intel,0,0,0,3200,1800,Intel,HD Graphics,520,256,0,0
933,959,Acer,2 in 1 Convertible,11.6,4,Chrome OS,1,20726,1.6,Celeron Dual,Intel,0,1,1,1366,768,Intel,HD Graphics,400,0,0,1
934,960,Toshiba,Notebook,13.3,8,Windows 10,1,81785,2.4,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
935,961,Lenovo,Ultrabook,12.5,8,Windows 10,1,93773,2.6,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
936,962,Acer,Notebook,15.6,12,Windows 10,2,53760,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,950M,128,1024,0
937,963,Toshiba,Ultrabook,12.5,8,Windows 10,1,95371,2.7,Core i7,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,512,0,0
938,964,HP,Notebook,15.6,8,Windows 10,2,45102,2.5,Core i5,Intel,0,0,0,1366,768,Nvidia,GeForce 930MX,930MX,0,1024,0
939,965,Dell,Notebook,15.6,4,Linux,2,24808,2.0,Core i3,Intel,0,0,0,1366,768,AMD,Radeon R5,M430,0,1024,0
940,966,Dell,Notebook,15.6,4,Windows 10,2,43956,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
941,967,HP,Notebook,15.6,4,Windows 10,2,36497,2.4,Core i3,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,0,0,0
942,968,Dell,Gaming,17.3,32,Windows 10,4,167779,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
943,969,Lenovo,Notebook,15.6,6,Windows 10,2,37030,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 920MX,920MX,256,0,0
944,970,Dell,2 in 1 Convertible,13.3,16,Windows 10,1,101179,1.3,Core i7,Intel,0,1,0,3200,1800,Intel,HD Graphics,615,512,0,0
945,971,Dell,Ultrabook,14.0,8,Windows 10,2,104588,2.6,Core i7,Intel,0,1,0,2560,1440,Intel,HD Graphics,520,256,0,0
946,972,Dell,Gaming,17.3,32,Windows 10,4,149184,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
947,973,Toshiba,Notebook,14.0,8,Windows 10,2,62870,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
948,974,Asus,Gaming,17.3,16,Windows 10,3,109219,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
949,975,HP,Notebook,15.6,8,Windows 10,2,52161,2.7,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce 930MX,930MX,128,1024,0
950,976,Lenovo,Notebook,14.0,4,Windows 7,2,53387,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
951,977,Asus,2 in 1 Convertible,15.6,16,Windows 10,2,95851,2.7,Core i7,Intel,0,1,0,3840,2160,Nvidia,GeForce GTX,950M,512,0,0
952,979,Asus,Gaming,17.3,16,Windows 10,3,93187,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,Ti,256,1024,0
953,980,Dell,2 in 1 Convertible,15.6,12,Windows 10,2,69211,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,512,0,0
954,981,Toshiba,Notebook,13.3,4,Windows 7,1,63670,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,128,0,0
955,982,Lenovo,Notebook,15.6,6,Windows 10,2,29251,3.6,A12-Series 9720P,AMD,1,0,0,1920,1080,AMD,Radeon 530,530,256,0,0
956,983,Fujitsu,Notebook,15.6,4,Windows 10,2,34579,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
957,984,Toshiba,Notebook,14.0,4,Windows 10,2,48751,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
958,985,Dell,Notebook,15.6,4,Windows 10,2,31915,2.5,Core i5,Intel,0,0,0,1366,768,AMD,Radeon R5,M430,0,0,0
959,986,HP,Notebook,15.6,8,Windows 10,2,42944,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,0,1024,0
960,987,Lenovo,Gaming,15.6,8,Windows 10,3,63350,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,128,1024,0
961,988,Dell,Notebook,15.6,8,Windows 10,2,39907,2.7,Core i7,Intel,0,0,0,1366,768,AMD,Radeon R7,M445,0,1024,0
962,989,Dell,Notebook,14.0,8,Windows 10,2,59620,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,,128,0,0
963,990,HP,Netbook,12.5,8,Windows 10,1,101658,1.2,Core M,Intel,1,0,0,1920,1080,Intel,HD Graphics,515,512,0,0
964,991,HP,Notebook,15.6,4,Windows 10,2,26587,2.0,Core i3,Intel,1,0,0,1920,1080,AMD,Radeon 520,520,128,1024,0
965,992,Lenovo,Notebook,15.6,4,No OS,2,14419,1.1,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,500,128,0,0
966,993,Lenovo,Notebook,15.6,8,Windows 10,2,71875,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
967,995,Asus,Notebook,13.3,8,Windows 10,1,61272,2.5,Core i5,Intel,0,0,0,3200,1800,Intel,HD Graphics,620,256,0,0
968,996,HP,Ultrabook,13.3,8,Windows 10,1,71875,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
969,997,Acer,Notebook,15.6,4,Windows 10,2,20246,1.1,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,505,0,0,0
970,998,Asus,Gaming,15.6,16,Windows 10,3,95851,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,Ti,256,1024,0
971,999,HP,Ultrabook,14.0,8,Windows 10,1,111302,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,512,0,0
972,1000,Acer,Gaming,15.6,8,Windows 10,3,67133,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
973,1001,HP,Notebook,13.3,8,Windows 10,1,63350,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
974,1002,Dell,Notebook,15.6,4,Windows 10,2,29144,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,128,0,0
975,1003,HP,Notebook,14.0,4,Windows 10,2,41505,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
976,1004,Toshiba,Notebook,13.3,4,Windows 10,1,63670,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,128,0,0
977,1005,HP,Notebook,14.0,4,Windows 10,1,58607,2.4,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
978,1006,HP,Notebook,14.0,4,Windows 10,2,64202,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
979,1007,HP,Ultrabook,14.0,8,Windows 7,1,77203,2.6,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
980,1008,HP,Notebook,14.0,8,Windows 10,2,55905,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 930MX,930MX,256,0,0
981,1009,HP,Notebook,14.0,4,Windows 10,2,36444,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
982,1010,Dell,Gaming,15.6,8,Windows 10,3,50563,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,0,0,0
983,1011,HP,Ultrabook,12.5,4,Windows 10,1,81998,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,0,0,0
984,1012,HP,Notebook,14.0,4,Windows 10,1,84715,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
985,1013,HP,Ultrabook,14.0,8,Windows 10,2,100551,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
986,1014,HP,Notebook,13.3,4,Windows 10,1,42624,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
987,1015,Toshiba,Notebook,13.3,8,Windows 10,2,64469,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
988,1016,HP,Notebook,15.6,4,Windows 10,2,41025,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
989,1017,Lenovo,Notebook,17.3,16,Windows 7,2,158135,2.7,Core i7,Intel,0,0,1,3840,2160,Nvidia,Quadro 3000M,3000M,512,0,0
990,1018,Toshiba,Notebook,14.0,8,Windows 10,1,79387,2.3,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,520,256,0,0
991,1019,HP,Notebook,14.0,8,Windows 10,1,118761,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
992,1020,Dell,2 in 1 Convertible,15.6,4,Windows 10,2,42410,2.3,Core i3,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,0,1024,0
993,1021,Toshiba,Ultrabook,13.3,8,Windows 10,1,84715,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
994,1022,HP,Notebook,13.3,8,Windows 10,1,61219,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
995,1023,HP,Notebook,14.0,8,Windows 10,2,63160,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 930MX,930MX,256,0,0
996,1024,Dell,Notebook,15.6,8,Windows 10,2,55754,2.4,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,0,0
997,1025,HP,Ultrabook,12.5,4,Windows 10,1,83064,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
998,1026,HP,Notebook,14.0,4,Windows 10,2,63350,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
999,1027,HP,Notebook,14.0,4,Windows 10,2,56477,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
1000,1028,Dell,Ultrabook,13.3,8,Windows 10,1,86527,2.5,Core i5,Intel,0,1,0,3200,1800,Intel,HD Graphics,620,256,0,0
1001,1029,HP,Notebook,17.3,8,Windows 10,3,57542,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 930MX,930MX,256,0,0
1002,1030,HP,Notebook,14.0,4,Windows 10,2,51841,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
1003,1031,Acer,Notebook,15.6,6,Windows 10,2,21792,3.0,A9-Series 9420,AMD,0,0,0,1366,768,AMD,Radeon R5,R5,0,1024,0
1004,1032,MSI,Gaming,17.3,8,Windows 10,3,63499,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
1005,1033,HP,Notebook,14.0,8,Windows 7,2,63670,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1006,1034,HP,Notebook,15.6,8,Windows 10,2,65481,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1007,1035,HP,Ultrabook,12.5,8,Windows 10,1,71875,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1008,1036,HP,Notebook,15.6,4,Windows 10,2,39534,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
1009,1037,Toshiba,Ultrabook,14.0,8,Windows 10,1,91908,2.6,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,520,256,0,0
1010,1038,Dell,Notebook,15.6,8,Windows 7,2,56634,2.4,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1011,1039,HP,Notebook,14.0,8,Windows 10,2,53840,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
1012,1040,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2,45128,2.5,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,256,0,0
1013,1041,Vero,Notebook,14.0,2,Windows 10,1,11231,1.4,Atom X5-Z8350,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
1014,1042,Toshiba,Notebook,15.6,16,Windows 10,2,75924,2.5,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce 930M,930M,256,0,0
1015,1043,Lenovo,Notebook,15.6,8,Windows 10,2,55923,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1016,1044,HP,Notebook,14.0,4,Windows 10,2,53280,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,0,0
1017,1045,HP,Notebook,15.6,8,Windows 10,2,112066,2.4,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1018,1046,HP,Notebook,14.0,8,Windows 7,1,78268,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1019,1047,MSI,Gaming,17.3,16,Windows 10,4,82352,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,980M,256,1024,0
1020,1048,Lenovo,Gaming,17.3,16,Windows 10,5,122011,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,980M,128,1024,0
1021,1049,Asus,Netbook,11.6,4,Chrome OS,1,15339,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
1022,1050,Lenovo,Notebook,14.0,16,Windows 7,1,139594,2.6,Core i7,Intel,0,0,1,2560,1440,Intel,HD Graphics,520,256,0,0
1023,1051,HP,Notebook,15.6,8,Windows 10,2,52161,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce 940MX,940MX,0,1024,0
1024,1052,Dell,2 in 1 Convertible,15.6,8,Windows 10,2,58288,2.7,Core i5,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
1025,1053,HP,Notebook,15.6,4,Windows 10,2,52161,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
1026,1054,Dell,Ultrabook,13.3,16,Windows 10,1,120093,2.7,Core i7,Intel,0,1,0,3200,1800,Intel,HD Graphics,620,1,0,0
1027,1055,HP,Notebook,15.6,4,Windows 10,2,37570,2.3,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1028,1056,HP,Notebook,15.6,4,No OS,2,26587,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
1029,1057,Acer,Notebook,15.6,8,Windows 10,2,23923,2.2,A8-Series 7410,AMD,0,0,0,1366,768,AMD,Radeon R5,R5,0,1024,0
1030,1058,Dell,2 in 1 Convertible,13.3,12,Windows 10,2,69211,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
1031,1059,MSI,Gaming,15.6,16,Windows 10,3,96916,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
1032,1061,Asus,Gaming,17.3,16,No OS,4,53173,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,965M,0,1024,0
1033,1062,Dell,Notebook,15.6,4,Windows 10,2,29784,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,,0,1024,0
1034,1063,Dell,Notebook,15.6,16,Windows 10,2,52747,2.7,Core i7,Intel,1,0,0,1920,1080,AMD,Radeon R7,M445,0,0,0
1035,1064,MSI,Gaming,15.6,16,Windows 10,2,102777,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
1036,1065,Dell,Ultrabook,13.3,8,Windows 10,1,77682,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
1037,1066,Asus,Gaming,17.3,64,Windows 10,4,211788,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,,1,0,0
1038,1067,Dell,2 in 1 Convertible,13.3,8,Windows 10,2,42518,2.5,Core i7,Intel,1,1,0,1920,1080,Intel,HD Graphics,520,256,0,0
1039,1068,Dell,Gaming,15.6,16,Windows 10,3,70809,2.6,Core i7,Intel,0,0,0,3840,2160,Nvidia,GeForce GTX,970M,256,1024,0
1040,1069,Apple,Ultrabook,12.0,8,Mac OS X,1,69264,1.1,Core M,Intel,0,0,1,2304,1440,Intel,HD Graphics,515,0,0,1
1041,1070,Dell,Notebook,15.6,4,Windows 10,2,25680,2.3,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1042,1071,HP,Notebook,15.6,4,Windows 10,2,63883,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1043,1072,HP,Ultrabook,12.5,8,Windows 7,1,63883,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
1044,1073,HP,Notebook,13.3,8,Windows 10,1,58075,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
1045,1074,Lenovo,Ultrabook,12.5,8,Windows 10,1,91295,2.5,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,520,256,0,0
1046,1075,Lenovo,Notebook,17.3,8,Windows 10,3,35112,2.3,Core i5,Intel,0,0,0,1600,900,AMD,Radeon R5,M330,0,0,0
1047,1076,Lenovo,Notebook,15.6,4,Windows 10,2,52055,2.3,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,950M,0,1024,0
1048,1077,MSI,Gaming,17.3,16,Windows 10,4,133147,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
1049,1078,Lenovo,Notebook,15.6,4,Windows 10,2,28771,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1050,1079,HP,Notebook,15.6,4,Windows 7,2,50083,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,0,0
1051,1080,Lenovo,Ultrabook,12.5,8,Windows 10,1,74539,1.2,Core M,Intel,0,1,1,2560,1440,Intel,HD Graphics,515,512,0,0
1052,1081,Lenovo,Gaming,17.3,32,Windows 10,5,172627,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,980M,512,0,0
1053,1082,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,1,34433,1.4,Atom x5-Z8550,Intel,0,1,1,1920,1200,Intel,HD Graphics,400,0,0,1
1054,1083,HP,Ultrabook,13.3,16,Windows 10,1,109171,2.7,Core i7,Intel,0,0,1,3840,2160,Intel,HD Graphics,620,512,0,0
1055,1084,Dell,Notebook,15.6,8,Windows 10,2,39960,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
1056,1085,HP,Notebook,14.0,4,Windows 7,2,54931,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,0,0
1057,1086,HP,Workstation,15.6,8,Windows 7,2,79654,2.5,Core i7,Intel,1,0,0,1920,1080,AMD,FirePro W4190M,W4190M,256,0,0
1058,1087,Lenovo,Notebook,14.0,8,Windows 7,2,63883,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,180,0,0
1059,1088,HP,Notebook,13.3,4,Chrome OS,1,32767,1.5,Pentium Dual,Intel,0,0,0,3200,1800,Intel,HD Graphics,515,0,0,1
1060,1089,Acer,Notebook,15.6,4,Windows 10,2,20619,2.2,A8-Series 7410,AMD,0,0,0,1366,768,AMD,Radeon R5,R5,0,0,0
1061,1090,Dell,Notebook,15.6,4,Linux,2,20965,1.6,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
1062,1091,HP,Notebook,15.6,4,No OS,2,18434,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,1024,0
1063,1092,Asus,Gaming,17.3,8,Windows 10,3,85195,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
1064,1093,Dell,Ultrabook,13.3,4,Windows 10,1,43602,1.6,Core i5,Intel,1,0,1,1920,1080,AMD,Radeon 530,530,256,0,0
1065,1094,HP,Netbook,12.5,4,Windows 7,2,85195,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,128,0,0
1066,1095,Acer,Notebook,15.6,8,Windows 10,2,42571,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,950M,256,1024,0
1067,1096,Dell,Notebook,15.6,8,Windows 10,2,34035,2.5,Core i5,Intel,1,0,0,1920,1080,AMD,Radeon R7,M445,0,1024,0
1068,1097,MSI,Gaming,17.3,8,Windows 10,3,85195,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,965M,256,0,0
1069,1098,HP,Notebook,15.6,4,Windows 10,2,26640,1.6,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,405,0,1024,0
1070,1099,Asus,Gaming,17.3,16,Windows 10,4,122491,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,980M,128,1024,0
1071,1100,Dell,Ultrabook,12.5,4,Windows 7,2,60481,2.3,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
1072,1101,Dell,Ultrabook,12.5,4,Windows 7,2,62176,2.3,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,128,0,0
1073,1102,Acer,Notebook,15.6,4,Chrome OS,2,11136,1.5,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,,16,0,0
